0.999778400108084,0.407650263486843,0.00296453315368189,0.00469780102601719,124.504421899652,0.00137393404972859,0.00245723763631475,125.727085553833,0.00102786467737073,-0.00615925028524514,126.441570155989,0.000750798077232882,0.00121181542586947,127.441807212658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999370565984006,1.08458684427869,-0.0187269750660926,0.0027578936939512,0.00529986081091967,119.365736460439,0.00178082375112099,0.00422306590702635,120.251623723802,0.00118247209961639,0.00261854027753906,121.635154246514,0.00096560248187014,0.00155632013236252,122.525395211871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.00000411752779,1.09093204791197,0.963894669326954,0.651412893883124,0.00321632233539606,0.00385421900222241,117.448872194437,0.00167695747471669,0.00215377975181948,118.788108709794,0.00128014817880342,0.00159985289887334,119.747303557064,0.000912601850728402,0.00101614144371168,121.253482604116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.00108275424398,2.89101076446005,-0.330438956835386,1.34550151065209,5.06594769107281,0.00251434766893084,0.00417787877232891,81.2556227565466,0.00149145193569227,0.00391716037620331,82.2045880323016,0.000954495990821354,0.00351195693570933,83.4936940157512,0.000729164641577334,0.00211579974942836,84.537183277032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.00088521922595,1.76041835635984,-0.191233601791149,1.28776516397211,1.40102889378177,4.91705080215708,0.00207984942367243,0.00208282322038316,79.7537643000108,0.00113467381080146,0.00118700980814327,80.8048628011992,0.000801202010204178,0.000966930029897904,81.6952223170616,0.000589997634037019,0.000725316495692364,82.8181671417953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.001594309544,0.940801713252494,0.0520113118731328,1.16757017163924,1.16392058893026,1.05678724370596,4.77412571552809,0.0020437667005277,0.00190987605146579,75.5324360547067,0.0013290521812009,0.000576029137629223,76.4036634401358,0.00095025208885005,0.00186649573936197,77.4283553625803,0.000637208665375133,0.0016895355569012,79.1300652325012,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.00238910668601,0.766079093483563,0.0237953176790656,1.35388483858229,-0.230782602824315,1.05939482731874,2.42865339860049,1.58001411464204,0.00249927128048308,0.00230923849891024,68.0460863110991,0.00125232744639162,0.00145596192504802,69.5987718038636,0.000952945620129926,0.00124804188229676,70.5361206037609,0.000725838323269318,0.00089141664262065,71.9166314445451,0,0,0,0,0,0,0,0,0,0,0,0,0
1.00332129204184,-1.25314537877364,-0.126552727789524,1.43920941233125,-0.302935593697955,1.05881444263656,0.594546201284616,1.28266138826357,2.57132083072659,0.00200169172720474,0.00179935207651137,65.0623394609321,0.00129393146584861,0.00157821707182964,65.8939614410922,0.000790000957293957,0.00101168308212213,67.4920814315485,0.000596244088416614,0.00067321519322726,68.6917919484607,0,0,0,0,0,0,0,0,0,0,0,0
1.00432090046491,-3.26807429299467,0.577608783964314,1.18483161580257,-0.893854286789848,1.18612797042111,-1.30206273066715,1.54730969630573,0.872472732443933,1.93355068196509,0.0019437322074701,0.00152360210013441,61.6045552871598,0.00131644855121136,0.000976206059348066,62.5034177102768,0.000906608697863317,0.000576720171313953,63.9679801132062,0.000783046885037616,0.000322931620712439,64.8180814256396,0,0,0,0,0,0,0,0,0,0,0
1.00584847490841,-5.21814613789934,0.628096047078767,1.21080120846917,-0.485210299983886,1.27260073431948,-2.77311298963178,1.58710429440865,0.860693811245622,0.981755956561436,1.69204440095052,0.00145106847767471,0.001670991529801,49.2950328984079,0.000782996586053258,0.00227973948790379,50.3738910587752,0.000633532235912343,0.0032854597149606,51.2098716522855,0.00077699829825786,0.00152139192208472,50.4837924280786,0,0,0,0,0,0,0,0,0,0
